"Date","Low","Open","Volume","High","Close","Adjusted.Close"
"18-11-1999",28.6123027801514,32.5464935302734,62546380,35.765380859375,31.4735336303711,26.929759979248
"19-11-1999",28.4781837463379,30.7135181427002,15234146,30.7582263946533,28.8805446624756,24.7111186981201
"22-11-1999",28.6570091247559,29.5511436462402,6577870,31.4735336303711,31.4735336303711,26.929759979248
"23-11-1999",28.6123027801514,30.4005718231201,5975611,31.2052936553955,28.6123027801514,24.4816017150879
"24-11-1999",28.6123027801514,28.701717376709,4843231,29.9982128143311,29.3723182678223,25.1319007873535
"26-11-1999",29.1487846374512,29.2381973266602,1729466,29.6852645874023,29.4617309570312,25.2084083557129
"29-11-1999",29.0146636962891,29.3276119232178,4074751,30.3558654785156,30.1323318481445,25.7821865081787
"30-11-1999",29.2829036712646,30.0429172515869,4310034,30.7135181427002,30.177038192749,25.8204364776611
"01-12-1999",29.9535045623779,30.177038192749,2957329,31.0711727142334,30.7135181427002,26.2794628143311
"02-12-1999",30.8923454284668,31.2947063446045,3069868,32.1888427734375,31.5629463195801,27.0062637329102
"03-12-1999",31.6970672607422,32.1441345214844,3041629,32.6806144714355,31.8311862945557,27.235782623291
"06-12-1999",32.3229598999023,32.3676681518555,2250780,33.2170944213867,32.7253227233887,28.0008373260498
"07-12-1999",31.6970672607422,32.7253227233887,2215970,32.9041481018066,32.3676681518555,27.6948184967041
"08-12-1999",32.0547218322754,32.3676681518555,1887859,32.6359062194824,32.3229598999023,27.6565589904785
"09-12-1999",32.3676681518555,32.3676681518555,2029057,32.8594436645508,32.7700271606445,28.039083480835
"10-12-1999",32.0100135803223,32.6806144714355,1664738,32.8594436645508,32.0100135803223,27.3887920379639
"13-12-1999",31.7417736053467,32.5464935302734,4020508,33.0829772949219,32.5464935302734,27.8478202819824
"14-12-1999",30.08762550354,32.4570808410645,2328928,32.4570808410645,30.7582263946533,26.3177223205566
"15-12-1999",29.3276119232178,30.0429172515869,2917766,30.2664527893066,29.8193855285645,25.5144233703613
"16-12-1999",30.0429172515869,30.0429172515869,2583923,33.798282623291,33.798282623291,28.9188976287842
"17-12-1999",32.5017890930176,33.1723899841309,3708055,33.708869934082,32.8594436645508,28.115592956543
"20-12-1999",32.9935607910156,33.0829772949219,1196828,33.5747489929199,33.5300445556641,28.6893825531006
"21-12-1999",32.9041481018066,33.395923614502,2259448,33.395923614502,33.3512153625488,28.5363712310791
"22-12-1999",33.1276817321777,33.3512153625488,1905754,34.0218162536621,34.0218162536621,29.1101512908936
"23-12-1999",33.9324035644531,33.9771118164062,2159491,35.765380859375,35.5865516662598,30.4490032196045
"27-12-1999",35.4524307250977,35.7206726074219,2029616,38.0454216003418,37.7771835327148,32.3233642578125
"28-12-1999",38.581901550293,38.8054351806641,3560007,43.9914169311523,43.9914169311523,37.6404762268066
"29-12-1999",45.0196723937988,45.0643768310547,10518552,56.5540046691895,51.5021476745605,44.0668869018555
"30-12-1999",53.1115875244141,54.3633766174316,6671116,57.2246055603027,56.6881256103516,48.5041694641113
"31-12-1999",54.5422019958496,56.8669548034668,1931197,57.1799011230469,55.3022155761719,47.3183479309082
"03-01-2000",48.19384765625,56.3304710388184,4674353,56.4645919799805,51.5021476745605,44.0668869018555
"04-01-2000",46.3161659240723,48.7303276062012,4765083,49.2668113708496,47.5679550170898,40.7006607055664
"05-01-2000",43.1419906616211,47.3891258239746,5758642,47.5679550170898,44.6173095703125,38.1759986877441
"06-01-2000",41.5772514343262,44.0808296203613,2534434,44.3490715026855,42.9184532165527,36.722412109375
"07-01-2000",42.2031478881836,42.2478523254395,2819626,47.1655921936035,46.4949913024902,39.7826080322266
"10-01-2000",48.3279685974121,49.3562240600586,2148446,49.8032913208008,49.3115158081055,42.192512512207
"11-01-2000",47.5232467651367,49.3115158081055,1855985,49.3115158081055,48.6409149169922,41.6187210083008
"12-01-2000",45.824390411377,48.6409149169922,1429874,48.6409149169922,47.6573677062988,40.7771682739258
"13-01-2000",47.2103004455566,48.9091567993164,1134337,49.9374122619629,48.3726768493652,41.3892059326172
"14-01-2000",47.925609588623,47.925609588623,1316916,49.6244621276855,48.9091567993164,41.8482284545898
"18-01-2000",48.7303276062012,49.0879821777344,2101753,52.1280403137207,51.1444931030273,43.7608642578125
"19-01-2000",49.9374122619629,51.5021476745605,2624885,51.5021476745605,50.0715293884277,42.8427963256836
"20-01-2000",48.283260345459,50.6080093383789,2007947,50.6974258422852,48.7303276062012,41.695240020752
"21-01-2000",47.5232467651367,49.4456367492676,1918336,49.6244621276855,49.1773948669434,42.0777473449707
"24-01-2000",48.6409149169922,48.9985694885254,2095882,51.3680267333984,48.9985694885254,41.9247627258301
"25-01-2000",47.5232467651367,49.1773948669434,1153769,49.8032913208008,48.4173812866211,41.4274673461914
"26-01-2000",48.5515022277832,48.5962104797363,1022357,49.5350494384766,48.8644485473633,41.8099937438965
"27-01-2000",48.104434967041,49.9821166992188,868577,50.4291839599609,48.9538612365723,41.8864936828613
"28-01-2000",48.2385559082031,49.7138786315918,1609238,49.7138786315918,48.6856231689453,41.6569862365723
"31-01-2000",46.3161659240723,48.3279685974121,1040392,48.3726768493652,47.3444213867188,40.5094032287598
"01-02-2000",47.3891258239746,47.3891258239746,1404291,51.5021476745605,50.7868385314941,43.454833984375
"02-02-2000",51.1891975402832,51.4127311706543,1945177,54.7210311889648,54.7210311889648,46.8210639953613
"03-02-2000",52.798641204834,53.7821884155273,1779514,55.6151657104492,55.6151657104492,47.5861015319824
"04-02-2000",53.6480674743652,55.6151657104492,1145661,55.6151657104492,54.5422019958496,46.6680450439453
"07-02-2000",54.5422019958496,55.5704574584961,1274277,57.2246055603027,56.8669548034668,48.6571846008301
"08-02-2000",55.9728164672852,57.7610855102539,1169707,58.7893409729004,56.5093002319336,48.3511695861816
"09-02-2000",54.1398429870605,55.525749206543,1182848,56.2857666015625,54.1845474243164,46.3620491027832
"10-02-2000",53.8716011047363,55.078685760498,1066814,56.3751792907715,54.8551483154297,46.9358253479004
"11-02-2000",53.5139465332031,54.7210311889648,751705,54.9445648193359,53.9163093566895,46.1325340270996
"14-02-2000",53.5139465332031,53.8268966674805,837682,55.0339775085449,54.6763229370117,46.7828102111816
"15-02-2000",54.7657356262207,54.7657356262207,2017594,59.3705291748047,58.5658073425293,50.1107902526855
"16-02-2000",56.7775382995605,57.2246055603027,1801742,58.5658073425293,57.9399147033691,49.5752449035645
"17-02-2000",55.525749206543,57.9399147033691,944908,69.3848342895508,69.3848342895508,59.3679046630859
"18-02-2000",62.9917755126953,63.3047218322754,4060072,68.5801162719727,67.0600891113281,57.3787651062012
"22-02-2000",64.377685546875,68.6695251464844,2227993,69.653076171875,65.4506454467773,56.0016746520996
"23-02-2000",65.5400543212891,65.5400543212891,1690042,71.8884124755859,70.8154525756836,60.5919799804688
"24-02-2000",71.8884124755859,72.5143051147461,2956351,82.5733184814453,76.3590850830078,65.3352737426758
"25-02-2000",73.8555068969727,73.9449234008789,2048210,81.500358581543,77.3426284790039,66.1768341064453
"28-02-2000",70.2789688110352,77.3426284790039,1675363,78.1026458740234,72.2460632324219,61.816047668457
"29-02-2000",72.469596862793,72.5590133666992,958049,76.4485015869141,74.3025741577148,63.57568359375
"01-03-2000",74.5708160400391,74.749641418457,1037875,79.9356231689453,78.0579376220703,66.7888641357422
"02-03-2000",73.3190307617188,78.6391296386719,1188300,78.6838302612305,75.3196563720703,64.445915222168
"03-03-2000",75.0625915527344,75.0625915527344,1215841,79.9356231689453,77.2532196044922,66.1003265380859
"06-03-2000",80.4720993041992,80.8297576904297,5693495,115.879829406738,113.733909606934,97.3143692016602
"07-03-2000",93.7052917480469,111.587982177734,7710809,115.164520263672,101.573677062988,86.90966796875
"08-03-2000",100.143058776855,104.434906005859,3953963,108.726753234863,108.726753234863,93.0300903320312
"09-03-2000",103.719596862793,105.150215148926,2514583,110.157371520996,109.44206237793,93.6421279907227
"10-03-2000",100.143058776855,109.44206237793,2479353,110.783264160156,101.573677062988,86.90966796875
"13-03-2000",92.6323318481445,93.0346908569336,2626702,99.3830490112305,93.8841171264648,80.3302688598633
"14-03-2000",85.0321884155273,95.1359100341797,3522960,97.2818298339844,86.8204574584961,74.2863693237305
"15-03-2000",81.0085830688477,91.6487808227539,3046242,91.6487808227539,81.7238922119141,69.9255981445312
"16-03-2000",80.1144485473633,82.9756774902344,2769578,87.9828338623047,84.4510040283203,72.2589797973633
"17-03-2000",84.4957046508789,85.3451385498047,1563803,90.8440628051758,86.6416320800781,74.1333618164062
"20-03-2000",80.8297576904297,86.1498565673828,1420648,86.9098739624023,81.3662338256836,69.6195678710938
"21-03-2000",75.6437759399414,79.2203140258789,2528283,82.260368347168,82.260368347168,70.3845977783203
"22-03-2000",78.0132293701172,81.2321166992188,1967965,86.5075073242188,85.4345474243164,73.1005325317383
"23-03-2000",83.6909866333008,85.3004302978516,1951888,88.5193099975586,85.6133728027344,73.253532409668
"24-03-2000",83.1545028686523,84.9427719116211,1230520,86.5522155761719,85.8369064331055,73.44482421875
"27-03-2000",80.9638748168945,84.540412902832,846769,85.4792556762695,81.7238922119141,69.9255981445312
"28-03-2000",81.1874084472656,81.5450668334961,1392548,87.2228164672852,85.2110137939453,72.9092788696289
"29-03-2000",78.6838302612305,85.1216049194336,1250371,86.5522155761719,80.1144485473633,68.5485000610352
"30-03-2000",70.9048614501953,77.387336730957,2034230,80.4720993041992,75.1072998046875,64.2642135620117
"31-03-2000",64.377685546875,75.8226013183594,3732940,75.8226013183594,74.3919906616211,63.652156829834
"03-04-2000",65.6294708251953,73.6766815185547,2030875,73.8555068969727,70.1001434326172,59.9799156188965
"04-04-2000",58.6552238464355,70.1001434326172,3519884,73.2296142578125,66.8812561035156,57.2257461547852
"05-04-2000",64.4670944213867,66.3447799682617,2109163,71.4413452148438,69.3401260375977,59.3296356201172
"06-04-2000",69.4295425415039,70.3683853149414,1375073,75.1072998046875,75.1072998046875,64.2642135620117
"07-04-2000",76.5826187133789,76.8955612182617,2975224,89.413444519043,87.2675247192383,74.6688995361328
"10-04-2000",75.3755340576172,87.2675247192383,2956071,87.2675247192383,76.627326965332,65.5647888183594
"11-04-2000",71.2178115844727,72.2460632324219,1896107,75.0178833007812,72.2013626098633,61.7777824401855
"12-04-2000",59.3705291748047,70.1001434326172,4351555,70.9942779541016,61.5164527893066,52.6354446411133
"13-04-2000",62.2317581176758,62.9470672607422,3736574,69.3848342895508,64.377685546875,55.0836067199707
"14-04-2000",57.9399147033691,62.7682418823242,2862685,63.9753227233887,59.1469955444336,50.6080703735352
"17-04-2000",52.2621612548828,57.2693138122559,2757555,59.1022872924805,56.8669548034668,48.6571846008301
"18-04-2000",53.7374801635742,55.7939910888672,3758243,62.9470672607422,62.2317581176758,53.2474899291992
"19-04-2000",60.0858383178711,62.2317581176758,2423992,64.3329772949219,62.410587310791,53.4005012512207
"20-04-2000",62.5,62.8576545715332,1453081,65.6294708251953,64.3329772949219,55.0453643798828
"24-04-2000",60.8458518981934,62.321174621582,1698570,66.0765380859375,65.5400543212891,56.0781669616699
"25-04-2000",64.377685546875,67.6859817504883,1123293,68.3565826416016,64.377685546875,55.0836067199707
"26-04-2000",65.5400543212891,68.0436325073242,976503,68.0883407592773,65.7188873291016,56.2311859130859
"27-04-2000",63.6623764038086,63.7517890930176,2281256,66.7024307250977,64.9141616821289,55.5426254272461
"28-04-2000",62.1870536804199,64.377685546875,1779374,64.4223861694336,63.3941345214844,54.2420425415039
"01-05-2000",63.3941345214844,63.3941345214844,1895688,68.8483581542969,68.2224578857422,58.3733253479004
"02-05-2000",69.6977844238281,70.2789688110352,4259426,74.4813995361328,72.0784149169922,61.6725997924805
"03-05-2000",64.1094436645508,69.7424926757812,2327390,70.1001434326172,65.4506454467773,56.0016746520996
"04-05-2000",63.1258926391602,65.4506454467773,1188300,65.4506454467773,64.556510925293,55.2366256713867
"05-05-2000",64.1094436645508,64.5118026733398,1263373,66.836555480957,65.4059371948242,55.9634056091309
"08-05-2000",60.4881973266602,65.7188873291016,1078277,65.7188873291016,60.6223182678223,51.8703956604004
"09-05-2000",56.1963500976562,61.1587982177734,1718561,61.8741073608398,57.3587265014648,49.0779571533203
"10-05-2000",54.1845474243164,56.5093002319336,1601409,57.0010719299316,55.078685760498,47.1270942687988
"11-05-2000",54.3633766174316,55.436336517334,1681934,56.7775382995605,54.7657356262207,46.8593139648438
"12-05-2000",58.8340492248535,60.0858383178711,13565912,70.1001434326172,64.7800445556641,55.4278717041016
"15-05-2000",60.8905563354492,64.377685546875,4442844,65.0929870605469,63.0811882019043,53.974292755127
"16-05-2000",62.9470672607422,64.4670944213867,5770804,69.3401260375977,63.3047218322754,54.1655464172363
"17-05-2000",54.9445648193359,59.5493545532227,12450728,59.9070091247559,55.7939910888672,47.7391128540039
"18-05-2000",50.7868385314941,55.7939910888672,6153437,56.4645919799805,50.7868385314941,43.454833984375
"19-05-2000",47.2997131347656,51.9939193725586,5261093,53.4245338439941,47.6573677062988,40.7771682739258
"22-05-2000",42.8737487792969,47.925609588623,7820692,48.6409149169922,44.6173095703125,38.1759986877441
"23-05-2000",40.4595832824707,44.3043632507324,5214680,45.2432060241699,41.4878387451172,35.4983291625977
"24-05-2000",38.6266098022461,41.3090133666992,7957276,42.8737487792969,42.2031478881836,36.1103553771973
"25-05-2000",41.6666679382324,42.3819732666016,7678096,49.1773948669434,49.1773948669434,42.0777473449707
"26-05-2000",46.0032196044922,47.925609588623,4956329,48.9985694885254,46.4949913024902,39.7826080322266
"30-05-2000",47.2550086975098,47.3444213867188,5338822,54.6763229370117,53.9163093566895,46.1325340270996
"31-05-2000",52.0386276245117,52.9327621459961,4408313,55.9281120300293,52.6645202636719,45.061450958252
"01-06-2000",52.0386276245117,53.2457084655762,3948232,54.5869102478027,52.2174530029297,44.6789245605469
"02-06-2000",52.5751075744629,52.5751075744629,17086356,58.6552238464355,58.4763946533203,50.0342826843262
"05-06-2000",54.7210311889648,57.9399147033691,10643114,59.9070091247559,56.5093002319336,48.3511695861816
"06-06-2000",49.4009284973145,53.7821884155273,12180774,54.0057220458984,50.7868385314941,43.454833984375
"07-06-2000",46.8526458740234,50.0715293884277,11422359,51.6809730529785,47.925609588623,41.0066833496094
"08-06-2000",47.7914886474609,47.925609588623,9571267,49.9374122619629,49.4456367492676,42.3072738647461
"09-06-2000",49.8927040100098,49.8927040100098,9270138,52.0833320617676,50.6974258422852,43.3783493041992
"12-06-2000",46.6738204956055,51.9492111206055,5674901,51.9492111206055,47.2103004455566,40.3946495056152
"13-06-2000",46.1373405456543,46.1373405456543,7718358,51.3233184814453,49.4009284973145,42.2690086364746
"14-06-2000",47.925609588623,50.6080093383789,5610873,51.1444931030273,48.4620895385742,41.4657135009766
"15-06-2000",46.3608741760254,48.5962104797363,6797775,48.5962104797363,47.1655921936035,40.3563957214355
"16-06-2000",44.3490715026855,47.3444213867188,6487699,47.6126594543457,44.7961387634277,38.3290023803711
"19-06-2000",44.4384841918945,44.4384841918945,6811475,49.3562240600586,48.6409149169922,41.6187210083008
"20-06-2000",48.9091567993164,49.3115158081055,11718176,54.2739639282227,52.6645202636719,45.061450958252
"21-06-2000",52.4409866333008,52.4856948852539,8977676,57.1799011230469,56.1516456604004,48.0451583862305
"22-06-2000",53.201000213623,57.0457801818848,6733747,57.0904846191406,54.1845474243164,46.3620491027832
"23-06-2000",52.8433494567871,52.888053894043,3969481,55.436336517334,53.7374801635742,45.9794998168945
"26-06-2000",52.977466583252,53.6480674743652,3824369,54.5869102478027,53.7374801635742,45.9794998168945
"27-06-2000",53.0221748352051,53.5586547851562,4110120,54.9445648193359,53.9610176086426,46.170783996582
"28-06-2000",55.6151657104492,56.3304710388184,9895184,57.3587265014648,56.8669548034668,48.6571846008301
"29-06-2000",53.6480674743652,57.1351928710938,8660750,57.1799011230469,54.2739639282227,46.4385299682617
"30-06-2000",52.6868743896484,54.8551483154297,8280214,56.8669548034668,52.7539329528809,45.1379547119141
"03-07-2000",51.3233184814453,52.9327621459961,3195688,53.0668792724609,52.709228515625,45.0997085571289
"05-07-2000",49.8032913208008,51.5915603637695,5399915,51.9939193725586,50.250358581543,42.9958229064941
"06-07-2000",48.8644485473633,50.0715293884277,4201409,50.3844795227051,49.4456367492676,42.3072738647461
"07-07-2000",47.7467803955078,50.0715293884277,5992247,50.3844795227051,48.283260345459,41.3126945495605
"10-07-2000",48.3726768493652,48.4620895385742,5362728,50.250358581543,48.9985694885254,41.9247627258301
"11-07-2000",47.2997131347656,48.6409149169922,4176665,49.0432777404785,48.1491432189941,41.1979675292969
"12-07-2000",48.6856231689453,49.6691703796387,3792494,50.5185966491699,49.3562240600586,42.2307662963867
"13-07-2000",49.1773948669434,49.3562240600586,5840564,51.8597984313965,50.7868385314941,43.454833984375
"14-07-2000",51.1444931030273,51.1444931030273,7603582,55.9728164672852,55.1233901977539,47.1653366088867
"17-07-2000",54.5422019958496,54.9892692565918,6166159,57.895206451416,55.9728164672852,47.8921356201172
"18-07-2000",52.9327621459961,55.7939910888672,3661502,55.7939910888672,54.8104438781738,46.8975830078125
"19-07-2000",52.0386276245117,54.3633766174316,3539037,54.4080848693848,52.977466583252,45.3292388916016
"20-07-2000",38.6266098022461,52.8433494567871,3551619,54.5869102478027,38.6266098022461,33.050163269043
"21-07-2000",33.0829772949219,36.8383407592773,36442085,36.8383407592773,34.3794708251953,29.4161720275879
"24-07-2000",34.1559371948242,35.765380859375,13987130,35.8994979858398,35.4077262878418,30.2959899902344
"25-07-2000",32.0100135803223,35.0947761535645,9135790,35.4077262878418,32.0100135803223,27.3887920379639
"26-07-2000",30.6241054534912,32.8594436645508,11385312,33.3512153625488,30.7582263946533,26.3177223205566
"27-07-2000",28.8805446624756,31.6523609161377,9849609,32.1441345214844,29.1487846374512,24.9406299591064
"28-07-2000",28.2546482086182,29.8640918731689,9616982,29.9535045623779,29.5064373016357,25.2466506958008
"31-07-2000",28.701717376709,29.3723182678223,8053179,30.177038192749,29.1487846374512,24.9406299591064
"01-08-2000",28.2546482086182,29.104076385498,5931015,29.4617309570312,28.9699573516846,24.7876224517822
"02-08-2000",28.2546482086182,28.701717376709,6748845,29.4617309570312,28.701717376709,24.5581073760986
"03-08-2000",27.5840492248535,27.9864082336426,8592108,29.3276119232178,29.3276119232178,25.0936450958252
"04-08-2000",28.3440628051758,28.9699573516846,5152469,29.6405582427979,28.6570091247559,24.5198593139648
"07-08-2000",27.8522891998291,29.0593719482422,5560825,29.5064373016357,28.4334754943848,24.3285903930664
"08-08-2000",27.3158073425293,28.3887691497803,5116121,28.3887691497803,27.7628765106201,23.754810333252
"09-08-2000",27.539342880249,27.718168258667,4680504,28.5228900909424,28.1205291748047,24.0608253479004
"10-08-2000",27.6734619140625,27.9417018890381,3123691,28.4781837463379,27.8969955444336,23.869556427002
"11-08-2000",27.8522891998291,28.4334754943848,3431251,29.1934909820557,29.0593719482422,24.8641242980957
"14-08-2000",29.6852645874023,30.0429172515869,5536080,31.160587310791,31.1158790588379,26.6237449645996
"15-08-2000",30.4005718231201,31.2947063446045,4487440,31.6523609161377,30.4005718231201,26.0116996765137
"16-08-2000",29.7746772766113,30.5793991088867,3141306,31.1158790588379,31.1158790588379,26.6237449645996
"17-08-2000",30.8476390838623,30.8476390838623,9532403,33.798282623291,33.2618026733398,28.4598598480225
"18-08-2000",39.3866233825684,41.3090133666992,17783678,41.5772514343262,40.3254661560059,34.5037689208984
"21-08-2000",40.9960670471191,41.6666679382324,8576171,43.2761077880859,43.2761077880859,37.0284271240234
"22-08-2000",42.2478523254395,43.186695098877,4971568,43.2761077880859,43.2761077880859,37.0284271240234
"23-08-2000",42.4266815185547,42.8290405273438,3263631,43.3208160400391,43.2761077880859,37.0284271240234
"24-08-2000",42.2925605773926,43.186695098877,3031004,43.410228729248,42.7396278381348,36.569408416748
"25-08-2000",41.5325469970703,42.6949195861816,2444123,42.9631614685059,41.8454933166504,35.8043556213379
"28-08-2000",40.951358795166,41.7113723754883,3708894,42.1137351989746,41.9349060058594,35.880859375
"29-08-2000",41.8454933166504,41.9349060058594,6009023,45.7796859741211,45.0643768310547,38.5585250854492
"30-08-2000",43.5443496704102,45.2879104614258,3459770,45.734977722168,43.9020042419434,37.5639610290527
"31-08-2000",42.7396278381348,44.0808296203613,3479902,44.4384841918945,43.6337623596191,37.3344497680664
"01-09-2000",43.007869720459,43.410228729248,3138230,44.8408432006836,44.2596588134766,37.8699836730957
"05-09-2000",43.8125877380371,44.1255378723145,2044994,44.7067222595215,44.2149505615234,37.8317222595215
"06-09-2000",42.7843360900879,44.1255378723145,2235402,44.6173095703125,42.9184532165527,36.722412109375
"07-09-2000",42.3819732666016,42.9184532165527,2123003,44.4384841918945,44.2596588134766,37.8699836730957
"08-09-2000",42.2925605773926,43.3208160400391,2015776,43.6784706115723,42.3819732666016,36.2633781433105
"11-09-2000",40.0572242736816,42.2031478881836,2978858,42.2031478881836,40.5937042236328,34.7332801818848
"12-09-2000",39.3419151306152,39.9231033325195,2830251,41.3984260559082,39.3419151306152,33.6622047424316
"13-09-2000",38.313663482666,40.5937042236328,3523240,40.5937042236328,39.3419151306152,33.6622047424316
"14-09-2000",39.7442779541016,39.7889823913574,3569094,40.951358795166,39.8783988952637,34.1212387084961
"15-09-2000",39.7889823913574,39.8336906433105,3772783,42.0690269470215,40.772533416748,34.8862838745117
"18-09-2000",37.5536499023438,40.861946105957,4730692,41.2643051147461,38.6266098022461,33.050163269043
"19-09-2000",37.1959953308105,38.313663482666,3198065,38.6266098022461,38.5371971130371,32.9736518859863
"20-09-2000",37.0171661376953,38.313663482666,1968104,38.5371971130371,37.5536499023438,32.1321067810059
"21-09-2000",33.619457244873,37.6430625915527,2929789,37.6430625915527,34.3347625732422,29.3779277801514
"22-09-2000",34.2453498840332,34.3794708251953,3445231,35.765380859375,35.765380859375,30.6020069122314
"25-09-2000",34.4688835144043,35.944206237793,2388483,37.1512870788574,34.5582962036133,29.5691757202148
"26-09-2000",32.2782554626465,34.6924171447754,3050156,35.2736053466797,32.3229598999023,27.6565589904785
"27-09-2000",31.7417736053467,33.0382690429688,3916777,33.4406280517578,32.9041481018066,28.1538467407227
"28-09-2000",32.9488563537598,32.9488563537598,4224616,34.6477127075195,34.3012351989746,29.3492317199707
"29-09-2000",34.2006454467773,34.5582962036133,3677439,35.5865516662598,35.0053634643555,29.9517135620117
"02-10-2000",35.1394844055176,35.1394844055176,3008216,36.7489280700684,36.1677398681641,30.9462699890137
"03-10-2000",35.9889144897461,36.4806861877441,5556071,39.6995697021484,38.0007133483887,32.5146369934082
"04-10-2000",37.5536499023438,37.8218879699707,5531187,41.9349060058594,41.3984260559082,35.4218139648438
"05-10-2000",39.0736770629883,41.4431343078613,3998839,41.4431343078613,39.4313316345215,33.738712310791
"06-10-2000",36.6148071289062,39.9231033325195,2791806,40.0125198364258,37.3301124572754,31.940845489502
"09-10-2000",35.854793548584,37.2854080200195,2161588,37.2854080200195,36.257152557373,31.0227851867676
"10-10-2000",34.6030044555664,36.9277534484863,3090419,37.8665962219238,35.4524307250977,30.3342304229736
"11-10-2000",32.0547218322754,34.3347625732422,5527832,34.5582962036133,32.7700271606445,28.039083480835
"12-10-2000",30.9817600250244,33.4853363037109,4176665,33.708869934082,32.0100135803223,27.3887920379639
"13-10-2000",30.6241054534912,31.1158790588379,5075439,32.2335472106934,31.7417736053467,27.1592788696289
"16-10-2000",31.8758945465088,32.0994262695312,4157233,34.8265380859375,33.2170944213867,28.4216136932373
"17-10-2000",30.4899864196777,33.3065071105957,2883235,33.3512153625488,30.9817600250244,26.5089912414551
"18-10-2000",28.0758228302002,29.0146636962891,5637854,30.3558654785156,29.2381973266602,25.0171413421631
"19-10-2000",30.2664527893066,30.4005718231201,4599839,32.1441345214844,31.2947063446045,26.7767562866211
"20-10-2000",31.25,31.2947063446045,4653662,34.1112289428711,33.3065071105957,28.4981174468994
"23-10-2000",32.5464935302734,33.3065071105957,5035177,37.1065826416016,36.5253944396973,31.2522926330566
"24-10-2000",33.9771118164062,36.5253944396973,3616067,36.6595153808594,34.3794708251953,29.4161720275879
"25-10-2000",30.2217445373535,32.0994262695312,5268503,32.4123764038086,30.4899864196777,26.0882091522217
"26-10-2000",30.0429172515869,30.4899864196777,6379074,31.8758945465088,31.4735336303711,26.929759979248
"27-10-2000",32.1441345214844,32.8147354125977,4527143,33.798282623291,32.7253227233887,28.0008373260498
"30-10-2000",31.2947063446045,32.0547218322754,2719529,32.9041481018066,32.5464935302734,27.8478202819824
"31-10-2000",32.6359062194824,32.6359062194824,3913002,34.0665245056152,33.1276817321777,28.3451118469238
"01-11-2000",32.5912017822266,32.9041481018066,3398119,33.8429908752441,33.4853363037109,28.6511287689209
"02-11-2000",33.5300445556641,33.708869934082,3432789,34.8265380859375,34.4241752624512,29.4544334411621
"03-11-2000",32.7700271606445,34.0665245056152,2376740,34.1112289428711,33.4853363037109,28.6511287689209
"06-11-2000",32.8147354125977,33.5747489929199,2365835,33.5747489929199,33.1723899841309,28.3833599090576
"07-11-2000",32.5912017822266,32.6359062194824,2191505,33.1276817321777,32.8594436645508,28.115592956543
"08-11-2000",31.4288272857666,32.8594436645508,2386386,33.798282623291,31.7417736053467,27.1592788696289
"09-11-2000",29.7299709320068,31.9206008911133,3967384,31.9206008911133,31.160587310791,26.661994934082
"10-11-2000",28.1205291748047,30.0429172515869,4960104,30.5793991088867,28.2099437713623,24.1373348236084
